PASSENGERS,FREIGHT,MAIL,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_FIPS,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_FIPS,YEAR,QUARTER,MONTH
11835,302,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
11846,1704,12905,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,AUS,"Austin, TX",TX,48,48453,2020,1,2
11860,57702,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,2,6
11893,28902,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DAL,"Dallas, TX",TX,48,48113,2020,1,3
11950,436843,344121,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,2,6
11982,29496,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,HOU,"Houston, TX",TX,48,48201,2020,1,3
12017,6812,3216,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DTW,"Detroit, MI",MI,26,26163,2020,1,2
12049,2104,9971,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
12052,1040,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,3
12056,18454,75599,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,BOS,"Boston, MA",MA,25,25025,2020,1,3
12082,3189,47914,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MIA,"Miami, FL",FL,12,12086,2020,1,1
12117,2118,8542,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
12162,2210,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,3
12182,10197,8321,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,PHL,"Philadelphia, PA",PA,42,42101,2020,1,1
12219,56307,64172,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAD,"Washington, DC",VA,51,11001,2020,1,2
12272,17803,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,2
12316,2620,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,STL,"Saint Louis, MO",MO,29,29510,2020,1,2
12345,9114,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DCA,"Washington, DC",VA,51,11001,2020,1,2
12421,1281,2766,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,1
12423,4134,7134,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DTW,"Detroit, MI",MI,26,26163,2020,1,1
12432,0,0,Delta Air Lines Inc.,MDW,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
12434,5889,34524,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,BWI,"Baltimore, MD",MD,24,24510,2020,1,1
12487,82,4974,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,SNA,"Santa Ana, CA",CA,6,6059,2020,1,1
12536,9057,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DCA,"Washington, DC",VA,51,11001,2020,1,1
12639,0,0,Delta Air Lines Inc.,MDW,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
12661,3745,123577,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
12710,4870,20872,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MIA,"Miami, FL",FL,12,12086,2020,1,2
12763,126093,150998,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,2,5
12939,6912,125822,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SEA,"Seattle, WA",WA,53,53033,2020,1,2
12973,4544,130240,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SEA,"Seattle, WA",WA,53,53033,2020,1,1
13062,16773,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,1
13131,2026,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,3
13200,5759,118675,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,6
13204,1632,1998,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,STL,"Saint Louis, MO",MO,29,29510,2020,1,1
13268,496,4176,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,2
13323,4037,4148,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,CLE,"Cleveland, OH",OH,39,39035,2020,1,1
13372,917,28658,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,AUS,"Austin, TX",TX,48,48453,2020,1,1
13493,1398,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,1
13544,398963,93738,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAH,"Houston, TX",TX,48,48201,2020,2,6
13564,841,14956,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,2
13628,18136,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,BNA,"Nashville, TN",TN,47,47037,2020,1,1
13632,25575,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,STL,"Saint Louis, MO",MO,29,29510,2020,1,2
13780,16,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,1
13874,20369,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,STL,"Saint Louis, MO",MO,29,29510,2020,1,1
13886,40433,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,3
14037,833,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
14098,5143,6127,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,CLE,"Cleveland, OH",OH,39,39035,2020,1,2
14146,5282,976,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,2
14165,67223,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,3
14201,3488,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,1
14241,4686,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,2,6
14384,64075,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,2,6
14417,27426,86214,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAD,"Washington, DC",VA,51,11001,2020,1,1
14495,15594,2569,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,1
14516,1923,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
14656,26482,84373,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,1,2
14771,198,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
14791,16964,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,BNA,"Nashville, TN",TN,47,47037,2020,1,2
15482,19964,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,2,6
15609,80964,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,2,6
15611,1506,31346,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,2
15641,6801,25044,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,CLT,"Charlotte, NC",NC,37,37119,2020,2,6
15710,56519,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,3
15907,21492,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCI,"Kansas City, MO",MO,29,29095,2020,1,1
15915,44560,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,2
16068,15289,3886,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,CLT,"Charlotte, NC",NC,37,37119,2020,1,3
16084,15164,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,1
16097,56594,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,6
16099,22688,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCI,"Kansas City, MO",MO,29,29095,2020,1,2
16115,65494,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
16126,12385,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,2
16200,5038,88851,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,1
16206,225861,49047,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHL,"Philadelphia, PA",PA,42,42101,2020,1,3
16244,37690,80345,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,1,1
16283,1908,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,1
16296,2566,42133,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,1
16429,45249,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,BWI,"Baltimore, MD",MD,24,24510,2020,1,2
16562,2673,13004,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,1
16630,4680,5886,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,2
16705,6642,70073,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
16807,1988,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,1
16895,56939,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
16963,6156,76950,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,2
17027,38927,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,2
17045,0,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,1
17078,7995,7759,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MSP,"Minneapolis, MN",MN,27,27053,2020,1,1
17132,42996,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,BWI,"Baltimore, MD",MD,24,24510,2020,1,1
17136,91363,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,2
17331,6007,89682,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,2
17433,53594,44910,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
17555,135186,174339,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,EWR,"Newark, NJ",NJ,34,34013,2020,1,3
17969,3037,94254,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,TPA,"Tampa, FL",FL,12,12057,2020,1,2
18181,11309,14470,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,3
18346,9863,21639,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,1,2
18573,2712,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
18598,0,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
18663,962,34037,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,1
18774,332,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
18821,3383,117120,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SAN,"San Diego, CA",CA,6,6073,2020,1,1
19266,40154,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,1
19542,90395,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
19680,1651,11700,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,BOS,"Boston, MA",MA,25,25025,2020,1,1
19762,23899,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
19823,9470,24293,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,1,1
19841,985,30684,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,2
19912,29269,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,1
20308,17318,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
20320,186937,125798,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAH,"Houston, TX",TX,48,48201,2020,1,3
20424,21547,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
20553,64093,102729,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,2,6
20724,493595,464506,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,1,3
20999,4937,179287,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
21054,3106,6068,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,BOS,"Boston, MA",MA,25,25025,2020,1,2
21163,39550,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,HOU,"Houston, TX",TX,48,48201,2020,1,1
21260,18594,82587,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,BOS,"Boston, MA",MA,25,25025,2020,1,2
21363,32753,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,HOU,"Houston, TX",TX,48,48201,2020,1,2
21973,2098,720,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,2
22029,1406,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,1
22102,3196,194400,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
22818,33356,299014,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,3
22894,98437,139348,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,3
22927,20607,106168,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,BOS,"Boston, MA",MA,25,25025,2020,1,1
22951,821,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DCA,"Washington, DC",VA,51,11001,2020,1,2
23258,53162,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DAL,"Dallas, TX",TX,48,48113,2020,1,1
23463,41072,212555,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MIA,"Miami, FL",FL,12,12086,2020,1,3
23465,2672,0,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,2
23501,543,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DCA,"Washington, DC",VA,51,11001,2020,1,1
23705,44322,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DAL,"Dallas, TX",TX,48,48113,2020,1,2
23770,60811,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
24171,4107,67561,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,1
24189,3623,63124,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,2
24981,71118,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
25472,72307,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,2
25616,77458,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,2
26163,100971,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,1
26167,270232,218972,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,3
26273,8978,136417,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
26385,290116,286765,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,2,6
26609,85749,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,LAS,"Las Vegas, NV",NV,32,32003,2020,1,1
27778,307229,46924,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHL,"Philadelphia, PA",PA,42,42101,2020,1,2
27869,4197,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,1
28246,74383,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,1
28516,264246,39802,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHL,"Philadelphia, PA",PA,42,42101,2020,1,1
28519,3085,0,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LGA,"New York, NY",NY,36,36061,2020,1,2
28980,63201,0,Southwest Airlines Co.,MDW,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,2
30329,18649,1964,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,CLT,"Charlotte, NC",NC,37,37119,2020,1,2
30603,25332,64659,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
31025,32268,1916,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,CLT,"Charlotte, NC",NC,37,37119,2020,1,1
31184,34249,97506,Delta Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
32203,685107,259887,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,1,3
32515,4374,17034,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,1
33516,6840,17046,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,MCO,"Orlando, FL",FL,12,12095,2020,1,2
34386,154052,129562,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAH,"Houston, TX",TX,48,48201,2020,1,2
36174,168629,163862,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,IAH,"Houston, TX",TX,48,48201,2020,1,1
37210,199956,205254,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,EWR,"Newark, NJ",NJ,34,34013,2020,1,2
38086,50969,456425,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,2
38590,232975,244080,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,EWR,"Newark, NJ",NJ,34,34013,2020,1,1
39148,270861,532654,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,1,2
39823,16750,277815,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,2
40083,21161,115336,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,2
40390,78600,252852,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MIA,"Miami, FL",FL,12,12086,2020,1,1
40840,27409,445857,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
41229,29582,122814,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,1
42850,58562,240624,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,MIA,"Miami, FL",FL,12,12086,2020,1,2
43041,31618,280648,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
43162,92810,291545,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,2
45798,296963,621523,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,SFO,"San Francisco, CA",CA,6,6075,2020,1,1
46521,83496,382510,United Air Lines Inc.,ORD,"Chicago, IL",IL,17,17031,DEN,"Denver, CO",CO,8,8031,2020,1,1
56970,561349,299311,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,1,1
58478,655328,288854,American Airlines Inc.,ORD,"Chicago, IL",IL,17,17031,DFW,"Fort Worth, TX",TX,48,48439,2020,1,2
94,0,0,Delta Air Lines Inc.,STX,"Christiansted, VI",VI,78,#N/A,ATL,"Atlanta, GA",GA,13,13121,2020,2,6
120,0,0,Delta Air Lines Inc.,STX,"Christiansted, VI",VI,78,#N/A,ATL,"Atlanta, GA",GA,13,13121,2020,2,5
316,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,CLT,"Charlotte, NC",NC,37,37119,2020,1,3
565,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,CLT,"Charlotte, NC",NC,37,37119,2020,1,2
629,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,2,4
876,0,0,Delta Air Lines Inc.,STX,"Christiansted, VI",VI,78,#N/A,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
1096,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,CLT,"Charlotte, NC",NC,37,37119,2020,1,1
1165,0,0,Delta Air Lines Inc.,STX,"Christiansted, VI",VI,78,#N/A,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
1547,0,0,Delta Air Lines Inc.,STX,"Christiansted, VI",VI,78,#N/A,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
1696,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,2,5
3914,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,2,6
6472,677,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,1,3
8686,10,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,1,2
9334,0,0,American Airlines Inc.,STX,"Christiansted, VI",VI,78,#N/A,MIA,"Miami, FL",FL,12,12086,2020,1,1
0,0,0,United Air Lines Inc.,CVG,"Cincinnati, OH",KY,21,39061,LIH,"Lihue, HI",HI,15,15007,2020,1,2
0,0,0,United Air Lines Inc.,CVG,"Cincinnati, OH",KY,21,39061,ORD,"Chicago, IL",IL,17,17031,2020,2,4
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,STL,"Saint Louis, MO",MO,29,29510,2020,1,3
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,RNO,"Reno, NV",NV,32,32031,2020,1,3
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,LBB,"Lubbock, TX",TX,48,#N/A,2020,1,3
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,ISP,"Islip, NY",NY,36,36103,2020,1,3
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,TUS,"Tucson, AZ",AZ,4,4019,2020,1,1
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,CHS,"Charleston, SC",SC,45,45019,2020,1,1
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,LIT,"Little Rock, AR",AR,5,5119,2020,1,1
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,ABQ,"Albuquerque, NM",NM,35,35001,2020,2,4
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,LGA,"New York, NY",NY,36,36061,2020,2,4
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
1,1813,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,AUS,"Austin, TX",TX,48,48453,2020,2,4
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,MCI,"Kansas City, MO",MO,29,29095,2020,2,4
1,0,0,Southwest Airlines Co.,CVG,"Cincinnati, OH",KY,21,39061,GRR,"Grand Rapids, MI",MI,26,#N/A,2020,2,4
